Date,Country,City,Specie,count,min,max,median,variance,year_month
06/06/2021,GB,London,so2,174,0.1,1.2,0.7,1.09,Jun-21
06/06/2021,GB,London,pm25,555,5,82,34,1637.82,Jun-21
06/06/2021,GB,London,co,148,0.2,2.4,1.1,4.06,Jun-21
06/06/2021,GB,London,humidity,768,54,96.7,73,1258.26,Jun-21
07/06/2021,GB,London,pm10,509,4,45,12,321.95,Jun-21
07/06/2021,GB,London,no2,664,1.2,33.9,9.3,382.33,Jun-21
07/06/2021,GB,London,pressure,696,1020.4,1025.6,1024,10.36,Jun-21
07/06/2021,GB,London,wind-speed,585,0.1,6.2,2.3,24.06,Jun-21
07/06/2021,GB,London,wind-gust,556,0.1,12.2,4.6,119.57,Jun-21
07/06/2021,GB,London,dew,110,10.5,14,12,10.85,Jun-21
07/06/2021,GB,London,temperature,768,13.3,24.1,19,83.25,Jun-21
07/06/2021,GB,London,o3,371,1.9,43.9,16.6,897.97,Jun-21
07/06/2021,GB,London,so2,186,0.1,2.1,1,1.64,Jun-21
07/06/2021,GB,London,pm25,555,3,72,34,1716.81,Jun-21
07/06/2021,GB,London,co,97,0.2,2.2,1.1,2.27,Jun-21
07/06/2021,GB,London,humidity,768,44.5,93.5,71.6,1856.66,Jun-21
08/06/2021,GB,London,pm10,506,5,49,15,308.78,Jun-21
08/06/2021,GB,London,no2,661,1.4,35.4,10.7,408.54,Jun-21
08/06/2021,GB,London,pressure,696,1019.6,1024.9,1023,13.68,Jun-21
08/06/2021,GB,London,wind-speed,566,0.1,6.2,1.8,21.01,Jun-21
08/06/2021,GB,London,wind-gust,586,0.2,12.1,4.2,84.63,Jun-21
08/06/2021,GB,London,dew,105,8,13,11,19.14,Jun-21
08/06/2021,GB,London,temperature,768,12.2,26.2,19.6,156.7,Jun-21
08/06/2021,GB,London,o3,383,1.9,43.2,14.8,1016,Jun-21
08/06/2021,GB,London,so2,184,0.2,1.6,1,1.54,Jun-21
08/06/2021,GB,London,pm25,554,5,158,36,1776.17,Jun-21
08/06/2021,GB,London,co,114,0.2,2.4,1.1,2.65,Jun-21
08/06/2021,GB,London,humidity,768,36.5,96.6,62.7,3010.76,Jun-21
09/06/2021,GB,London,pm10,503,1,57,14,568.4,Jun-21
09/06/2021,GB,London,no2,664,1.4,45.1,9.6,502.95,Jun-21
09/06/2021,GB,London,pressure,696,1017.7,1023.6,1021.6,14.84,Jun-21
09/06/2021,GB,London,wind-speed,632,0.1,7.4,2.4,29.38,Jun-21
09/06/2021,GB,London,wind-gust,618,0.2,14.1,5.7,119.48,Jun-21
09/06/2021,GB,London,dew,120,-1.5,15,10,198.32,Jun-21
09/06/2021,GB,London,temperature,768,10.5,27,20.9,216.95,Jun-21
09/06/2021,GB,London,o3,381,5.3,44.2,18.4,774.99,Jun-21
09/06/2021,GB,London,so2,191,0.1,2.2,1,2.5,Jun-21
09/06/2021,GB,London,pm25,555,5,109,32,1908.6,Jun-21
09/06/2021,GB,London,co,133,0.2,4.3,1.3,9.16,Jun-21
09/06/2021,GB,London,humidity,768,15.5,93,65,4570.3,Jun-21
10/06/2021,GB,London,pm10,497,2,107,13,953.9,Jun-21
10/06/2021,GB,London,no2,655,1.6,31.3,7.6,236.26,Jun-21
10/06/2021,GB,London,pressure,696,1017.5,1022.7,1020.8,12.17,Jun-21
10/06/2021,GB,London,wind-speed,640,0.1,7.4,2.2,29.27,Jun-21
10/06/2021,GB,London,wind-gust,612,0.1,14,5.8,76.13,Jun-21
10/06/2021,GB,London,dew,75,14,15,14.5,1.98,Jun-21
10/06/2021,GB,London,temperature,768,14.4,25.3,19.5,80.91,Jun-21
10/06/2021,GB,London,o3,381,1.5,26,8.8,283.37,Jun-21
10/06/2021,GB,London,so2,158,0.3,2.6,1.1,3.75,Jun-21
10/06/2021,GB,London,pm25,502,3,97,30,1783.94,Jun-21
10/06/2021,GB,London,co,108,0.2,4.2,1.1,5.32,Jun-21
10/06/2021,GB,London,humidity,768,51.5,95,77.5,1021.42,Jun-21
11/06/2021,GB,London,pm10,510,4,68,12,654.22,Jun-21
11/06/2021,GB,London,no2,667,0.9,29.3,7.1,261.04,Jun-21
11/06/2021,GB,London,pressure,696,1015.8,1021.5,1019.7,11.54,Jun-21
11/06/2021,GB,London,wind-speed,718,0.1,8,2.7,37.26,Jun-21
11/06/2021,GB,London,wind-gust,648,1.2,16,6.8,104.73,Jun-21
11/06/2021,GB,London,dew,40,13,14,13.5,1.56,Jun-21
11/06/2021,GB,London,temperature,768,15.5,25,19.5,72.15,Jun-21
11/06/2021,GB,London,o3,352,1.7,26.4,9.3,360,Jun-21
11/06/2021,GB,London,so2,147,0.5,2.2,1,1.55,Jun-21
11/06/2021,GB,London,pm25,495,2,73,29,1452.52,Jun-21
11/06/2021,GB,London,co,72,0.2,1.4,0.7,1.93,Jun-21
11/06/2021,GB,London,humidity,768,47,95.6,77,1544.27,Jun-21
12/06/2021,GB,London,pm10,534,4,46,14,358.05,Jun-21
12/06/2021,GB,London,no2,680,0.5,37.4,6.8,354.72,Jun-21
12/06/2021,GB,London,pressure,696,1017.2,1027.4,1023.2,35.11,Jun-21
12/06/2021,GB,London,wind-speed,658,0.1,6.1,3,27.87,Jun-21
12/06/2021,GB,London,wind-gust,610,0.1,13.1,6.5,124.39,Jun-21
12/06/2021,GB,London,dew,105,9.5,14,11,22.81,Jun-21
12/06/2021,GB,London,temperature,768,13.4,26.4,19.4,94.68,Jun-21
12/06/2021,GB,London,o3,286,6.1,40,19.5,645.65,Jun-21
12/06/2021,GB,London,so2,187,0.1,1.4,0.6,1.33,Jun-21
12/06/2021,GB,London,pm25,562,1,91,35,2454.3,Jun-21
12/06/2021,GB,London,co,40,0.2,2.4,0.3,5.07,Jun-21
12/06/2021,GB,London,humidity,768,41.5,92.7,65.3,1981.52,Jun-21
13/06/2021,GB,London,pm10,521,6,38,19,269.3,Jun-21
13/06/2021,GB,London,no2,666,0.9,39.7,9.7,398.17,Jun-21
13/06/2021,GB,London,pressure,696,1021.1,1029,1026.3,35.58,Jun-21
13/06/2021,GB,London,wind-speed,575,0.1,6.7,1.7,18.34,Jun-21
13/06/2021,GB,London,wind-gust,558,0.1,12.2,4.4,79.37,Jun-21
13/06/2021,GB,London,dew,110,9.5,14,12,14.72,Jun-21
13/06/2021,GB,London,temperature,768,12.9,28.9,21.9,219.59,Jun-21
13/06/2021,GB,London,o3,271,2.5,49.2,23.6,1464.6,Jun-21
13/06/2021,GB,London,so2,149,0.1,1.4,0.6,1.53,Jun-21
13/06/2021,GB,London,pm25,506,4,82,50,1793.31,Jun-21
13/06/2021,GB,London,co,90,0.2,2.4,0.7,2.57,Jun-21
13/06/2021,GB,London,humidity,768,41.5,93.8,57.5,2329.33,Jun-21
14/06/2021,GB,London,pm10,517,4,64,17,449.45,Jun-21
14/06/2021,GB,London,no2,674,1,65.1,9.6,554.15,Jun-21
14/06/2021,GB,London,pressure,696,1015.9,1023.9,1020.7,21.86,Jun-21
14/06/2021,GB,London,wind-speed,589,0.1,6.5,2.8,29.91,Jun-21
14/06/2021,GB,London,wind-gust,532,0.1,15.1,6.7,135.51,Jun-21
14/06/2021,GB,London,dew,75,11.5,15,12.5,17.05,Jun-21
14/06/2021,GB,London,temperature,768,14.4,31.1,22.5,155.27,Jun-21
14/06/2021,GB,London,o3,370,3.5,45.9,23.9,602.02,Jun-21
14/06/2021,GB,London,so2,190,0.3,1.8,1.1,0.7,Jun-21
14/06/2021,GB,London,pm25,491,5,76,41,1513.01,Jun-21
14/06/2021,GB,London,co,124,0.2,2.4,1.3,1.64,Jun-21
14/06/2021,GB,London,humidity,768,39.5,87,62.2,1152.9,Jun-21
15/06/2021,GB,London,pm10,507,5,55,18,352.24,Jun-21
15/06/2021,GB,London,no2,674,1.2,55.7,9.1,529.68,Jun-21
15/06/2021,GB,London,pressure,696,1014.4,1023.8,1021.1,44.65,Jun-21
15/06/2021,GB,London,wind-speed,695,0.1,6.9,3.2,33.25,Jun-21
15/06/2021,GB,London,wind-gust,632,0.6,15.8,7,120,Jun-21
15/06/2021,GB,London,dew,115,8.5,12.5,11.5,13.8,Jun-21
15/06/2021,GB,London,temperature,768,13.8,27.7,19.5,109.77,Jun-21
15/06/2021,GB,London,o3,371,6.3,52.7,20.2,803.35,Jun-21
15/06/2021,GB,London,so2,191,0.2,1.8,1.1,1.34,Jun-21
15/06/2021,GB,London,pm25,515,3,80,34,1737.96,Jun-21
15/06/2021,GB,London,co,127,0.2,1.3,1,1.84,Jun-21
15/06/2021,GB,London,humidity,768,43.4,79,64,642.03,Jun-21
16/06/2021,GB,London,pm10,496,9,69,20,687.77,Jun-21
16/06/2021,GB,London,no2,661,0.9,47,14.3,779.09,Jun-21
16/06/2021,GB,London,pressure,696,1006.2,1018.3,1011.7,73.82,Jun-21
16/06/2021,GB,London,wind-speed,581,0.1,6.7,2.3,24.26,Jun-21
16/06/2021,GB,London,wind-gust,522,0.2,12.6,5.8,93.77,Jun-21
16/06/2021,GB,London,dew,105,11,18.5,13.5,53.1,Jun-21
16/06/2021,GB,London,temperature,768,12.6,29,21.9,229.52,Jun-21
16/06/2021,GB,London,o3,355,0.3,43,21.9,1234.28,Jun-21
16/06/2021,GB,London,so2,191,0.2,2.6,1.3,3.41,Jun-21
16/06/2021,GB,London,pm25,477,8,87,47,1810.7,Jun-21
16/06/2021,GB,London,co,100,0.2,2.4,1,4.41,Jun-21
16/06/2021,GB,London,humidity,768,39,95.6,67.9,2280.37,Jun-21
17/06/2021,GB,London,pm10,464,4,60,17,448.02,Jun-21
17/06/2021,GB,London,no2,647,1.7,39.7,9.9,433.65,Jun-21
17/06/2021,GB,London,pressure,696,1004.8,1015.3,1010.1,54.37,Jun-21
17/06/2021,GB,London,wind-speed,537,0.1,6,2.4,20.93,Jun-21
17/06/2021,GB,London,wind-gust,532,0.1,12.6,5.6,112.05,Jun-21
17/06/2021,GB,London,dew,105,15.5,18,17,6.16,Jun-21
17/06/2021,GB,London,temperature,768,16.1,22.2,18.8,15.48,Jun-21
17/06/2021,GB,London,o3,378,0.1,28,15.3,432.27,Jun-21
17/06/2021,GB,London,so2,187,0.4,1.8,0.9,1.16,Jun-21
17/06/2021,GB,London,pm25,433,9,112,50,2863.92,Jun-21
17/06/2021,GB,London,co,133,1,2.4,1.5,2.27,Jun-21
17/06/2021,GB,London,humidity,768,73,98.3,91,353.99,Jun-21
18/06/2021,GB,London,pm10,492,3,26,8,154.23,Jun-21
18/06/2021,GB,London,no2,650,0.4,37.7,6.9,385.28,Jun-21
18/06/2021,GB,London,pressure,728,1001.6,1015,1012.7,139.54,Jun-21
18/06/2021,GB,London,wind-speed,725,0.1,6.5,3,22.63,Jun-21
18/06/2021,GB,London,wind-gust,644,1.9,15.8,7.4,91.05,Jun-21
18/06/2021,GB,London,dew,60,12,15,13.5,10.65,Jun-21
18/06/2021,GB,London,temperature,764,11.6,17,14.6,13.12,Jun-21
18/06/2021,GB,London,o3,352,6,30.1,18,253.27,Jun-21
18/06/2021,GB,London,so2,110,0.2,1.5,1.1,0.53,Jun-21
18/06/2021,GB,London,pm25,460,1,74,21,2368.73,Jun-21
18/06/2021,GB,London,co,86,1.1,2.2,1.9,1.91,Jun-21
18/06/2021,GB,London,humidity,761,19.8,100,93,278.87,Jun-21
19/06/2021,GB,London,pm10,494,3,68,10,300.89,Jun-21
19/06/2021,GB,London,no2,644,0.4,29.6,5.5,326.61,Jun-21
19/06/2021,GB,London,pressure,768,1000.1,1016.5,1013.3,235.46,Jun-21
19/06/2021,GB,London,wind-speed,648,0.1,5.9,1.8,21.45,Jun-21
19/06/2021,GB,London,wind-gust,648,0.1,12.7,4,104.14,Jun-21
19/06/2021,GB,London,dew,80,11,13,11.5,5.38,Jun-21
19/06/2021,GB,London,temperature,768,11.1,16.6,13.8,20.23,Jun-21
19/06/2021,GB,London,o3,356,4.2,25.8,18,214.64,Jun-21
19/06/2021,GB,London,so2,46,0.6,1.4,1.1,0.51,Jun-21
19/06/2021,GB,London,pm25,496,1,154,22,2476.58,Jun-21
19/06/2021,GB,London,co,70,1.1,2.2,2.2,2.46,Jun-21
19/06/2021,GB,London,humidity,768,72,97,88.4,373.82,Jun-21
20/06/2021,GB,London,pm10,484,2,40,10,131.08,Jun-21
20/06/2021,GB,London,no2,641,0.2,26,4.6,207.01,Jun-21
20/06/2021,GB,London,pressure,768,997.9,1010.7,1008.7,208.17,Jun-21
20/06/2021,GB,London,wind-speed,635,0.1,5.6,1.8,22.68,Jun-21
20/06/2021,GB,London,wind-gust,637,0.1,13.2,5,106.83,Jun-21
20/06/2021,GB,London,dew,80,11.5,14,13,3.64,Jun-21
20/06/2021,GB,London,temperature,768,12.2,20.2,14.5,37.33,Jun-21
20/06/2021,GB,London,o3,349,4.5,28.1,17.5,217.27,Jun-21
20/06/2021,GB,London,so2,38,0.4,1.5,1.3,1.16,Jun-21
20/06/2021,GB,London,pm25,497,3,151,28,1887.76,Jun-21
20/06/2021,GB,London,co,101,1.6,2.2,2.2,0.35,Jun-21
20/06/2021,GB,London,humidity,768,64.5,97,90,498.65,Jun-21
21/06/2021,GB,London,pm10,500,4,34,10,98.21,Jun-21
21/06/2021,GB,London,no2,633,0.2,53,5.5,330.65,Jun-21
21/06/2021,GB,London,pressure,767,999.4,1017.4,1010.8,255.88,Jun-21
21/06/2021,GB,London,wind-speed,767,0.1,6.2,4.2,24.24,Jun-21
21/06/2021,GB,London,wind-gust,652,2.7,16.8,10.8,107.28,Jun-21
21/06/2021,GB,London,dew,100,9,11,10,3.4,Jun-21
21/06/2021,GB,London,temperature,767,10.8,14.4,12.7,5.99,Jun-21
21/06/2021,GB,London,o3,331,8.3,29,22.6,155.7,Jun-21
21/06/2021,GB,London,so2,46,1,1.5,1.3,0.19,Jun-21
21/06/2021,GB,London,pm25,535,5,70,28,1101.76,Jun-21
21/06/2021,GB,London,co,133,1,2.2,1.9,2.17,Jun-21
21/06/2021,GB,London,humidity,767,73.6,94.5,85.5,235.74,Jun-21
22/06/2021,GB,London,pm10,534,4,33,13,166.16,Jun-21
22/06/2021,GB,London,no2,642,0.1,28.5,4.7,265.32,Jun-21
22/06/2021,GB,London,pressure,761,1007.5,1024.1,1019.2,222.41,Jun-21
22/06/2021,GB,London,wind-speed,744,0.2,7.5,3,31.95,Jun-21
22/06/2021,GB,London,wind-gust,651,0.2,17.9,9.6,165.26,Jun-21
22/06/2021,GB,London,dew,115,5.5,10,7,17.03,Jun-21
22/06/2021,GB,London,temperature,761,10.5,18.4,13.2,42.65,Jun-21
22/06/2021,GB,London,o3,345,7.1,38.2,20.4,202.95,Jun-21
22/06/2021,GB,London,so2,68,0.3,1.7,0.6,1.43,Jun-21
22/06/2021,GB,London,pm25,538,8,67,29,1199.71,Jun-21
22/06/2021,GB,London,co,44,1,1.1,1.1,0.02,Jun-21
22/06/2021,GB,London,humidity,761,39.8,90.3,69.2,2077.06,Jun-21
23/06/2021,GB,London,pm10,528,6,39,14,269.7,Jun-21
23/06/2021,GB,London,no2,651,0.9,46.4,9.2,476.05,Jun-21
23/06/2021,GB,London,pressure,768,1012.2,1025.2,1023.2,198.68,Jun-21
23/06/2021,GB,London,wind-speed,528,0.1,4.8,1.9,18.05,Jun-21
23/06/2021,GB,London,wind-gust,524,0.1,11.1,4.7,101.97,Jun-21
23/06/2021,GB,London,dew,95,5,11,7,23.03,Jun-21
23/06/2021,GB,London,temperature,768,6.2,24,15.6,237.5,Jun-21
23/06/2021,GB,London,o3,314,2.9,38.4,19.5,754.84,Jun-21
23/06/2021,GB,London,so2,148,0.2,1.9,1,2.97,Jun-21
23/06/2021,GB,London,pm25,538,1,85,34,2075.82,Jun-21
23/06/2021,GB,London,co,21,1,2.2,1.1,3.42,Jun-21
23/06/2021,GB,London,humidity,768,29.3,92.9,62.4,3444.61,Jun-21
24/06/2021,GB,London,pm10,518,6,71,19,635.41,Jun-21
24/06/2021,GB,London,no2,652,3,51.2,14.3,442.95,Jun-21
24/06/2021,GB,London,pressure,768,1008.8,1023.7,1020.7,209.04,Jun-21
24/06/2021,GB,London,wind-speed,480,0.1,5.6,1.6,21.52,Jun-21
24/06/2021,GB,London,wind-gust,499,0.1,14.7,4,136.19,Jun-21
24/06/2021,GB,London,dew,105,8,14,10.5,37.24,Jun-21
24/06/2021,GB,London,temperature,768,7.8,23.3,18.3,167.66,Jun-21
24/06/2021,GB,London,o3,356,1.1,33.4,11.2,458.32,Jun-21
24/06/2021,GB,London,so2,191,0.3,2.6,1.6,4.81,Jun-21
24/06/2021,GB,London,pm25,565,5,88,49,2175.48,Jun-21
24/06/2021,GB,London,co,30,1.9,2.7,2.2,0.56,Jun-21
24/06/2021,GB,London,humidity,768,52,92.9,73.5,1183.25,Jun-21
25/06/2021,GB,London,pm10,524,3,38,12,300.15,Jun-21
25/06/2021,GB,London,no2,665,1.3,33.2,8.9,364.58,Jun-21
25/06/2021,GB,London,pressure,768,1004.1,1019.6,1015.5,214.04,Jun-21
25/06/2021,GB,London,wind-speed,661,0.1,5,1.4,17.98,Jun-21
25/06/2021,GB,London,wind-gust,606,0.7,11.4,4.8,62.8,Jun-21
25/06/2021,GB,London,dew,105,9.5,14,12.5,23.64,Jun-21
25/06/2021,GB,London,temperature,768,12.7,24.3,16.9,84.69,Jun-21
25/06/2021,GB,London,o3,360,0.9,34.5,13.9,525.88,Jun-21
25/06/2021,GB,London,so2,188,0.3,4.1,1.7,11.19,Jun-21
25/06/2021,GB,London,pm25,553,1,156,30,2123.03,Jun-21
25/06/2021,GB,London,co,60,1.1,2.2,1.9,2.26,Jun-21
25/06/2021,GB,London,humidity,768,41.8,94,75.3,1941.47,Jun-21
26/06/2021,GB,London,pm10,526,2,59,12,452.81,Jun-21
26/06/2021,GB,London,no2,674,0.2,36,8,307.32,Jun-21
26/06/2021,GB,London,pressure,768,1005.9,1019.5,1017.3,214.65,Jun-21
26/06/2021,GB,London,wind-speed,599,0.1,7,1.5,37.49,Jun-21
26/06/2021,GB,London,wind-gust,570,0.1,17.8,3.8,166.61,Jun-21
26/06/2021,GB,London,dew,115,7.5,14,13,27.59,Jun-21
26/06/2021,GB,London,temperature,768,13,25.8,17.5,98.15,Jun-21
26/06/2021,GB,London,o3,349,4.7,34.3,14.5,517.7,Jun-21
26/06/2021,GB,London,so2,172,0.1,2.6,1.5,4.98,Jun-21
26/06/2021,GB,London,pm25,567,3,87,34,2603.93,Jun-21
26/06/2021,GB,London,co,55,1.1,2.2,1.9,1.45,Jun-21
26/06/2021,GB,London,humidity,768,31.2,93.5,72,2859.25,Jun-21
27/06/2021,GB,London,pm10,521,6,58,20,677.22,Jun-21
27/06/2021,GB,London,no2,671,0.3,34.1,5.4,329.42,Jun-21
27/06/2021,GB,London,pressure,768,1003.4,1019.2,1014.9,224.36,Jun-21
27/06/2021,GB,London,wind-speed,738,0.1,5.8,3.1,23.23,Jun-21
27/06/2021,GB,London,wind-gust,634,0.1,15.3,7.8,112.3,Jun-21
27/06/2021,GB,London,dew,95,13,17,15,16.2,Jun-21
27/06/2021,GB,London,temperature,768,14.4,20.8,16.9,28.98,Jun-21
27/06/2021,GB,London,o3,358,10.7,39,21.3,304.37,Jun-21
27/06/2021,GB,London,so2,184,0.3,2.6,1.5,3.61,Jun-21
27/06/2021,GB,London,pm25,538,5,112,57,4304.3,Jun-21
27/06/2021,GB,London,co,45,1.9,3.5,2.2,1.73,Jun-21
27/06/2021,GB,London,humidity,768,71.6,97,87,380.73,Jun-21
28/06/2021,GB,London,pm10,501,1,40,15,280,Jun-21
28/06/2021,GB,London,no2,674,0.4,34.1,8.1,389.32,Jun-21
28/06/2021,GB,London,pressure,768,1002.7,1015.9,1013.8,197.33,Jun-21
28/06/2021,GB,London,wind-speed,702,0.1,5,1.5,15.93,Jun-21
28/06/2021,GB,London,wind-gust,640,0.4,11.6,4.6,78.1,Jun-21
28/06/2021,GB,London,dew,78,15,17,16,3.66,Jun-21
28/06/2021,GB,London,temperature,768,14.4,22,16.7,32.19,Jun-21
28/06/2021,GB,London,o3,344,4.4,30,15,332.15,Jun-21
28/06/2021,GB,London,so2,171,0.4,2.2,1.7,3.87,Jun-21
28/06/2021,GB,London,pm25,562,5,83,42,2654.51,Jun-21
28/06/2021,GB,London,co,32,1.9,2.5,2.2,0.25,Jun-21
28/06/2021,GB,London,humidity,768,69.8,100,93,496.63,Jun-21
29/06/2021,GB,London,pm10,504,7,47,16,211.45,Jun-21
29/06/2021,GB,London,no2,666,0.2,100.1,6.5,482.74,Jun-21
29/06/2021,GB,London,pressure,768,1003.7,1017.5,1014.5,197.65,Jun-21
29/06/2021,GB,London,wind-speed,733,0.1,6.2,2.4,22.69,Jun-21
29/06/2021,GB,London,wind-gust,647,0.4,13.8,6.4,107.14,Jun-21
29/06/2021,GB,London,dew,132,10.5,14.5,12.5,7.4,Jun-21
29/06/2021,GB,London,temperature,768,13.6,20.2,16,13.76,Jun-21
29/06/2021,GB,London,o3,321,5.5,24.9,13.7,193.99,Jun-21
29/06/2021,GB,London,so2,175,0.2,2.1,1.7,3.47,Jun-21
29/06/2021,GB,London,pm25,570,6,95,45,1473.23,Jun-21
29/06/2021,GB,London,co,56,1,2.2,1.4,2.03,Jun-21
29/06/2021,GB,London,humidity,768,54.2,96,83,734.55,Jun-21
30/06/2021,GB,London,pm10,483,2,31,11,131.43,Jun-21
30/06/2021,GB,London,no2,672,0.8,41.4,7.4,365.44,Jun-21
30/06/2021,GB,London,pressure,716,1006.4,1018.7,1016.6,185.65,Jun-21
30/06/2021,GB,London,wind-speed,669,0.1,5.4,2.6,24.94,Jun-21
30/06/2021,GB,London,wind-gust,583,0.2,12.5,5.2,119.57,Jun-21
30/06/2021,GB,London,dew,120,10,12,11,2.29,Jun-21
30/06/2021,GB,London,temperature,716,12.3,19.8,15.2,24.12,Jun-21
30/06/2021,GB,London,o3,312,6.6,28.6,15.6,216.05,Jun-21
30/06/2021,GB,London,so2,159,0.2,2.6,1.7,4.22,Jun-21
30/06/2021,GB,London,pm25,572,4,76,30,1291.23,Jun-21
30/06/2021,GB,London,co,36,1,2.2,1.4,2.36,Jun-21
30/06/2021,GB,London,humidity,716,53,92,77.2,711.16,Jun-21
01/07/2021,GB,London,pm10,487,3,39,18,240.43,Jul-21
01/07/2021,GB,London,no2,668,2,49.6,10.5,435.8,Jul-21
01/07/2021,GB,London,pressure,742,1006.4,1019.2,1017.1,192.97,Jul-21
01/07/2021,GB,London,wind-speed,604,0.1,5.1,2,16.12,Jul-21
01/07/2021,GB,London,wind-gust,558,0.1,12.1,4.5,102.24,Jul-21
01/07/2021,GB,London,dew,138,9,12,10,10.36,Jul-21
01/07/2021,GB,London,temperature,742,11.7,23.6,18,107.68,Jul-21
01/07/2021,GB,London,o3,325,0.9,36.9,16.5,554.73,Jul-21
01/07/2021,GB,London,so2,143,0.2,73.6,1.9,364.54,Jul-21
01/07/2021,GB,London,pm25,565,9,82,47,1100.72,Jul-21
01/07/2021,GB,London,co,40,1.4,11.4,10.5,228.76,Jul-21
01/07/2021,GB,London,humidity,742,47.4,93.2,64,1747.45,Jul-21
02/07/2021,GB,London,pm10,482,8,51,21,486.62,Jul-21
02/07/2021,GB,London,no2,652,1.7,42.2,12.8,625.4,Jul-21
02/07/2021,GB,London,pressure,768,1004.2,1017.8,1015,195.81,Jul-21
02/07/2021,GB,London,wind-speed,575,0.1,4.8,1.7,13.15,Jul-21
02/07/2021,GB,London,wind-gust,550,0.1,10.3,3.5,87.78,Jul-21
02/07/2021,GB,London,dew,132,10,15,12.5,21.22,Jul-21
02/07/2021,GB,London,temperature,768,13.5,27.7,19.8,124.21,Jul-21
02/07/2021,GB,London,o3,336,0.9,37.6,13.3,820.52,Jul-21
02/07/2021,GB,London,so2,113,0.3,5.1,2.6,13.08,Jul-21
02/07/2021,GB,London,pm25,533,8,152,55,2080.81,Jul-21
02/07/2021,GB,London,co,41,10.5,11.8,11.4,1.73,Jul-21
02/07/2021,GB,London,humidity,768,38.4,94.5,70,1679.6,Jul-21
03/07/2021,GB,London,pm10,483,3,70,13,567.43,Jul-21
03/07/2021,GB,London,no2,668,0.5,34.2,8.6,384.29,Jul-21
03/07/2021,GB,London,pressure,768,1000,1015.3,1011,211.09,Jul-21
03/07/2021,GB,London,wind-speed,620,0.1,5.6,2.1,15.71,Jul-21
03/07/2021,GB,London,wind-gust,606,0.1,12.7,4.9,78.85,Jul-21
03/07/2021,GB,London,dew,138,12.5,16,15,11.04,Jul-21
03/07/2021,GB,London,temperature,768,15.5,23.5,18,39.33,Jul-21
03/07/2021,GB,London,o3,336,2.5,32.6,15.7,391.95,Jul-21
03/07/2021,GB,London,so2,111,0.3,3.1,2.2,6.17,Jul-21
03/07/2021,GB,London,pm25,540,5,117,34,2712.34,Jul-21
03/07/2021,GB,London,co,26,10.5,11.8,11.4,1.81,Jul-21
03/07/2021,GB,London,humidity,768,55.2,96.1,81.2,874.37,Jul-21
04/07/2021,GB,London,pm10,496,1,47,10,159.32,Jul-21
04/07/2021,GB,London,no2,672,0.3,28.9,5,189.59,Jul-21
04/07/2021,GB,London,pressure,768,995.1,1011.7,1006.4,231.79,Jul-21
04/07/2021,GB,London,wind-speed,720,0.1,6.6,2.3,32.34,Jul-21
04/07/2021,GB,London,wind-gust,624,1.4,17.6,5.8,179.53,Jul-21
04/07/2021,GB,London,dew,138,12.5,15.5,14,6.56,Jul-21
04/07/2021,GB,London,temperature,768,14.4,23.8,16.8,51.45,Jul-21
04/07/2021,GB,London,o3,331,4.3,28,11.8,270.88,Jul-21
04/07/2021,GB,London,so2,119,0.5,3.8,2.5,6.99,Jul-21
04/07/2021,GB,London,pm25,522,1,61,22,996.88,Jul-21
04/07/2021,GB,London,co,42,10.5,11.4,10.7,0.92,Jul-21
04/07/2021,GB,London,humidity,768,56.2,97.3,85,1001.25,Jul-21
05/07/2021,GB,London,pm10,509,1,49,13,378.69,Jul-21
05/07/2021,GB,London,no2,671,0.1,48.8,6.3,433.65,Jul-21
05/07/2021,GB,London,pressure,768,988.1,1007.6,1004.1,249.01,Jul-21
05/07/2021,GB,London,wind-speed,668,0.2,5.7,2.7,23.79,Jul-21
05/07/2021,GB,London,wind-gust,612,0.5,16,5.9,126.28,Jul-21
05/07/2021,GB,London,dew,144,9.5,14,11.5,18.53,Jul-21
05/07/2021,GB,London,temperature,768,13.3,24.6,16.1,64.22,Jul-21
05/07/2021,GB,London,o3,240,3.7,33.5,15.8,334.22,Jul-21
05/07/2021,GB,London,so2,112,0.2,5.8,3.3,32.94,Jul-21
05/07/2021,GB,London,pm25,547,3,142,25,1616.05,Jul-21
05/07/2021,GB,London,co,24,1,10.7,1.1,201,Jul-21
05/07/2021,GB,London,humidity,768,42.3,96.5,79.5,2235.09,Jul-21
06/07/2021,GB,London,pm10,515,1,40,11,266.72,Jul-21
06/07/2021,GB,London,no2,675,0.2,35.4,6.5,415.55,Jul-21
06/07/2021,GB,London,pressure,768,982.8,1014.2,996.5,462.66,Jul-21
06/07/2021,GB,London,wind-speed,704,0.1,10,3.3,39.1,Jul-21
06/07/2021,GB,London,wind-gust,648,1.6,20.7,8.8,154.51,Jul-21
06/07/2021,GB,London,dew,138,10,14.5,12,12.09,Jul-21
06/07/2021,GB,London,temperature,768,12.7,19.5,15.3,20.97,Jul-21
